obs_name,gt,gt_code
19_63769,High_Endothelial_Venules,6
19_63770,T_cell,11
19_63771,High_Endothelial_Venules,6
19_63772,unknown,14
19_63774,T_cell,11
19_63775,unknown,14
19_63777,M1_macrophages,7
19_63780,T_cell,11
19_63781,Germinal_Center_Plasma_IgM_B_cell,5
19_63782,unknown,14
19_63783,M1_macrophages,7
19_63785,M1_macrophages,7
19_63786,Germinal_Center_Plasma_IgM_B_cell,5
19_63788,M1_macrophages,7
19_63790,unknown,14
19_63793,M1_macrophages,7
19_63795,unknown,14
19_63797,unknown,14
19_63798,Germinal_Center_Plasma_IgM_B_cell,5
19_63801,CAF,0
19_63807,unknown,14
19_63809,High_Endothelial_Venules,6
19_63811,M1_macrophages,7
19_63812,Tumor_Keratin_Pearl,13
19_63819,High_Endothelial_Venules,6
19_63820,T_cell,11
19_63822,Germinal_Center_Plasma_IgM_B_cell,5
19_63823,M1_macrophages,7
19_63834,M1_macrophages,7
19_63835,M1_macrophages,7
19_63840,Plasma_IgG,10
19_63843,Germinal_Center_Plasma_IgM_B_cell,5
19_63844,Germinal_Center_Plasma_IgM_B_cell,5
19_63846,T_cell,11
19_63847,unknown,14
19_63848,T_cell,11
19_63850,unknown,14
19_63855,T_cell,11
19_63856,Germinal_Center_Plasma_IgM_B_cell,5
19_63864,Germinal_Center_Plasma_IgM_B_cell,5
19_63865,Germinal_Center_Plasma_IgM_B_cell,5
19_63866,Germinal_Center_Plasma_IgM_B_cell,5
19_63867,unknown,14
19_63868,unknown,14
19_63869,T_cell,11
19_63879,unknown,14
19_63880,Germinal_Center_Plasma_IgM_B_cell,5
19_63882,Plasma_IgA,9
19_63883,High_Endothelial_Venules,6
19_63888,Tumor_Keratin_Pearl,13
19_63889,Tumor_Keratin_Pearl,13
19_63897,Plasma_IgG,10
19_63900,Germinal_Center_Plasma_IgM_B_cell,5
19_63908,unknown,14
19_63910,Plasma_IgG,10
19_63915,T_cell,11
19_63916,T_cell,11
19_63917,Germinal_Center_Plasma_IgM_B_cell,5
19_63926,M1_macrophages,7
19_63927,Germinal_Center_Plasma_IgM_B_cell,5
19_63929,Germinal_Center_Plasma_IgM_B_cell,5
19_63931,T_cell,11
19_63932,T_cell,11
19_63939,M1_macrophages,7
19_63940,Germinal_Center_Plasma_IgM_B_cell,5
19_63943,High_Endothelial_Venules,6
19_63944,Plasma_IgG,10
19_63945,High_Endothelial_Venules,6
19_63946,Germinal_Center_Plasma_IgM_B_cell,5
19_63947,T_cell,11
19_63950,T_cell,11
19_63956,High_Endothelial_Venules,6
19_63957,unknown,14
19_63958,unknown,14
19_63962,M1_macrophages,7
19_63964,T_cell,11
19_63966,Germinal_Center_Plasma_IgM_B_cell,5
19_63967,unknown,14
19_63968,M1_macrophages,7
19_63969,M1_macrophages,7
19_63970,Tumor_Keratin_Pearl,13
19_63979,unknown,14
19_63981,T_cell,11
19_63982,M1_macrophages,7
19_63983,CAF,0
19_63991,M1_macrophages,7
19_63995,Plasma_IgG,10
19_63998,unknown,14
19_63999,M1_macrophages,7
19_64000,M1_macrophages,7
19_64001,unknown,14
19_64002,CAF,0
19_64003,Plasma_IgG,10
19_64004,Plasma_IgG,10
19_64008,T_cell,11
19_64009,unknown,14
19_64010,CAF,0
19_64018,Plasma_IgA,9
19_64023,unknown,14
19_64033,Germinal_Center_Plasma_IgM_B_cell,5
19_64035,unknown,14
19_64036,Germinal_Center_Plasma_IgM_B_cell,5
19_64037,Germinal_Center_Plasma_IgM_B_cell,5
19_64041,Tumor,12
19_64044,Plasma_IgG,10
19_64048,T_cell,11
19_64049,unknown,14
19_64050,M1_macrophages,7
19_64051,Germinal_Center_Plasma_IgM_B_cell,5
19_64053,M1_macrophages,7
19_64055,Tumor_Keratin_Pearl,13
19_64056,CAF,0
19_64060,Germinal_Center_Plasma_IgM_B_cell,5
19_64061,Plasma_IgG,10
19_64063,M1_macrophages,7
19_64067,unknown,14
19_64068,T_cell,11
19_64072,unknown,14
19_64073,M1_macrophages,7
19_64086,T_cell,11
19_64090,M1_macrophages,7
19_64091,Germinal_Center_Plasma_IgM_B_cell,5
19_64098,Plasma_IgG,10
19_64099,Germinal_Center_Plasma_IgM_B_cell,5
19_64100,Germinal_Center_Plasma_IgM_B_cell,5
19_64101,T_cell,11
19_64102,unknown,14
19_64103,M1_macrophages,7
19_64110,T_cell,11
19_64113,CAF,0
19_64115,High_Endothelial_Venules,6
19_64124,M1_macrophages,7
19_64125,Tumor,12
19_64126,Plasma_IgG,10
19_64127,Germinal_Center_Plasma_IgM_B_cell,5
19_64128,M1_macrophages,7
19_64132,Plasma_IgG,10
19_64133,T_cell,11
19_64134,M1_macrophages,7
19_64136,Tumor_Keratin_Pearl,13
19_64143,M1_macrophages,7
19_64144,High_Endothelial_Venules,6
19_64146,T_cell,11
19_64147,Germinal_Center_Plasma_IgM_B_cell,5
19_64149,M1_macrophages,7
19_64151,Tumor,12
19_64152,Tumor,12
19_64155,Germinal_Center_Plasma_IgM_B_cell,5
19_64156,High_Endothelial_Venules,6
19_64160,T_cell,11
19_64161,T_cell,11
19_64162,unknown,14
19_64164,unknown,14
19_64165,T_cell,11
19_64166,Germinal_Center_Plasma_IgM_B_cell,5
19_64171,T_cell,11
19_64173,T_cell,11
19_64174,High_Endothelial_Venules,6
19_64176,unknown,14
19_64179,Plasma_IgG,10
19_64187,M1_macrophages,7
19_64188,unknown,14
19_64200,T_cell,11
19_64201,M1_macrophages,7
19_64202,Plasma_IgA,9
19_64208,High_Endothelial_Venules,6
19_64209,High_Endothelial_Venules,6
19_64216,Germinal_Center_Plasma_IgM_B_cell,5
19_64217,Germinal_Center_Plasma_IgM_B_cell,5
19_64219,Fibroblasts,4
19_64225,unknown,14
19_64226,T_cell,11
19_64228,T_cell,11
19_64229,Germinal_Center_Plasma_IgM_B_cell,5
19_64230,Plasma_IgA,9
19_64231,CAF,0
19_64235,Plasma_IgG,10
19_64236,T_cell,11
19_64237,Germinal_Center_Plasma_IgM_B_cell,5
19_64249,unknown,14
19_64251,M1_macrophages,7
19_64253,unknown,14
19_64254,Tumor,12
19_64260,Plasma_IgG,10
19_64261,High_Endothelial_Venules,6
19_64266,T_cell,11
19_64268,M1_macrophages,7
19_64271,High_Endothelial_Venules,6
19_64276,unknown,14
19_64278,unknown,14
19_64280,unknown,14
19_64282,unknown,14
19_64284,Tumor_Keratin_Pearl,13
19_64287,M1_macrophages,7
19_64291,Plasma_IgA,9
19_64292,Germinal_Center_Plasma_IgM_B_cell,5
19_64293,Germinal_Center_Plasma_IgM_B_cell,5
19_64299,unknown,14
19_64300,M1_macrophages,7
19_64302,Tumor,12
19_64308,M1_macrophages,7
19_64309,Germinal_Center_Plasma_IgM_B_cell,5
19_64310,T_cell,11
19_64311,Germinal_Center_Plasma_IgM_B_cell,5
19_64317,M1_macrophages,7
19_64318,unknown,14
19_64319,T_cell,11
19_64324,Germinal_Center_Plasma_IgM_B_cell,5
19_64331,unknown,14
19_64333,unknown,14
19_64337,Germinal_Center_Plasma_IgM_B_cell,5
19_64346,Plasma_IgG,10
19_64347,M1_macrophages,7
19_64351,M1_macrophages,7
19_64357,Plasma_IgG,10
19_64361,Plasma_IgG,10
19_64365,unknown,14
19_64367,T_cell,11
19_64370,M1_macrophages,7
19_64371,CAF,0
19_64372,M1_macrophages,7
19_64373,T_cell,11
19_64375,High_Endothelial_Venules,6
19_64376,Germinal_Center_Plasma_IgM_B_cell,5
19_64377,unknown,14
19_64379,Tumor,12
19_64389,Germinal_Center_Plasma_IgM_B_cell,5
19_64391,Plasma_IgG,10
19_64397,Germinal_Center_Plasma_IgM_B_cell,5
19_64398,M1_macrophages,7
19_64402,Tumor_Keratin_Pearl,13
19_64403,Tumor_Keratin_Pearl,13
19_64404,Plasma_IgG,10
19_64411,M1_macrophages,7
19_64412,unknown,14
19_64414,unknown,14
19_64415,unknown,14
19_64424,unknown,14
19_64426,unknown,14
19_64428,Tumor_Keratin_Pearl,13
19_64429,M1_macrophages,7
19_64430,High_Endothelial_Venules,6
19_64437,unknown,14
19_64438,unknown,14
19_64439,unknown,14
19_64440,M1_macrophages,7
19_64448,unknown,14
19_64451,unknown,14
19_64452,Tumor_Keratin_Pearl,13
19_64453,Plasma_IgG,10
19_64464,Germinal_Center_Plasma_IgM_B_cell,5
19_64465,unknown,14
19_64468,M1_macrophages,7
19_64469,Tumor_Keratin_Pearl,13
19_64470,Plasma_IgG,10
19_64471,M1_macrophages,7
19_64477,Germinal_Center_Plasma_IgM_B_cell,5
19_64478,Germinal_Center_Plasma_IgM_B_cell,5
19_64479,High_Endothelial_Venules,6
19_64480,unknown,14
19_64483,Plasma_IgG,10
19_64484,unknown,14
19_64486,High_Endothelial_Venules,6
19_64487,M1_macrophages,7
19_64494,unknown,14
19_64495,unknown,14
19_64496,Germinal_Center_Plasma_IgM_B_cell,5
19_64497,Germinal_Center_Plasma_IgM_B_cell,5
19_64499,unknown,14
19_64500,M1_macrophages,7
19_64508,Plasma_IgG,10
19_64510,unknown,14
19_64511,Germinal_Center_Plasma_IgM_B_cell,5
19_64513,unknown,14
19_64515,T_cell,11
19_64522,Germinal_Center_Plasma_IgM_B_cell,5
19_64523,T_cell,11
19_64526,M1_macrophages,7
19_64528,Plasma_IgG,10
19_64533,T_cell,11
19_64534,T_cell,11
19_64537,unknown,14
19_64538,T_cell,11
19_64539,Tumor_Keratin_Pearl,13
19_64540,M1_macrophages,7
19_64546,M1_macrophages,7
19_64547,Tumor_Keratin_Pearl,13
19_64550,unknown,14
19_64553,Plasma_IgG,10
19_64556,unknown,14
19_64557,Germinal_Center_Plasma_IgM_B_cell,5
19_64558,M1_macrophages,7
19_64563,High_Endothelial_Venules,6
19_64564,High_Endothelial_Venules,6
19_64565,T_cell,11
19_64569,unknown,14
19_64570,unknown,14
19_64571,CAF,0
19_64572,High_Endothelial_Venules,6
19_64576,unknown,14
19_64579,M1_macrophages,7
19_64581,Tumor_Keratin_Pearl,13
19_64582,unknown,14
19_64583,M1_macrophages,7
19_64589,Plasma_IgG,10
19_64591,T_cell,11
19_64592,T_cell,11
19_64593,Germinal_Center_Plasma_IgM_B_cell,5
19_64597,M1_macrophages,7
19_64600,Plasma_IgG,10
19_64603,unknown,14
19_64604,unknown,14
19_64605,M1_macrophages,7
19_64612,M1_macrophages,7
19_64613,unknown,14
19_64614,T_cell,11
19_64620,Fibroblasts,4
19_64624,Plasma_IgG,10
19_64625,unknown,14
19_64626,T_cell,11
19_64627,Germinal_Center_Plasma_IgM_B_cell,5
19_64629,M1_macrophages,7
19_64632,Tumor_Keratin_Pearl,13
19_64633,Plasma_IgG,10
19_64635,High_Endothelial_Venules,6
19_64636,unknown,14
19_64643,Plasma_IgG,10
19_64644,High_Endothelial_Venules,6
19_64645,M1_macrophages,7
19_64647,M1_macrophages,7
19_64648,unknown,14
19_64651,unknown,14
19_64656,Germinal_Center_Plasma_IgM_B_cell,5
19_64660,unknown,14
19_64661,M1_macrophages,7
19_64666,M1_macrophages,7
19_64667,Germinal_Center_Plasma_IgM_B_cell,5
19_64670,Plasma_IgG,10
19_64676,T_cell,11
19_64679,Germinal_Center_Plasma_IgM_B_cell,5
19_64680,High_Endothelial_Venules,6
19_64681,T_cell,11
19_64682,M1_macrophages,7
19_64683,M1_macrophages,7
19_64685,unknown,14
19_64687,Plasma_IgG,10
19_64689,unknown,14
19_64692,T_cell,11
19_64693,T_cell,11
19_64700,T_cell,11
19_64703,unknown,14
19_64704,Germinal_Center_Plasma_IgM_B_cell,5
19_64707,Tumor_Keratin_Pearl,13
19_64714,Germinal_Center_Plasma_IgM_B_cell,5
19_64715,M1_macrophages,7
19_64717,High_Endothelial_Venules,6
19_64718,High_Endothelial_Venules,6
19_64720,unknown,14
19_64721,High_Endothelial_Venules,6
19_64722,Tumor_Keratin_Pearl,13
19_64723,Tumor_Keratin_Pearl,13
19_64725,T_cell,11
19_64730,High_Endothelial_Venules,6
19_64733,T_cell,11
19_64737,T_cell,11
19_64742,High_Endothelial_Venules,6
19_64744,Tumor_Keratin_Pearl,13
19_64750,unknown,14
19_64751,Tumor,12
19_64754,unknown,14
19_64755,Germinal_Center_Plasma_IgM_B_cell,5
19_64756,Germinal_Center_Plasma_IgM_B_cell,5
19_64757,unknown,14
19_64764,unknown,14
19_64765,T_cell,11
19_64767,Germinal_Center_Plasma_IgM_B_cell,5
19_64768,T_cell,11
19_64771,M1_macrophages,7
19_64773,M1_macrophages,7
19_64782,Germinal_Center_Plasma_IgM_B_cell,5
19_64783,unknown,14
19_64784,unknown,14
19_64785,unknown,14
19_64786,unknown,14
19_64789,Fibroblasts,4
19_64790,M1_macrophages,7
19_64794,Plasma_IgG,10
19_64795,unknown,14
19_64801,unknown,14
19_64802,T_cell,11
19_64803,Tumor_Keratin_Pearl,13
19_64807,Plasma_IgA,9
19_64810,Germinal_Center_Plasma_IgM_B_cell,5
19_64813,Plasma_IgA,9
19_64819,Plasma_IgG,10
19_64821,Germinal_Center_Plasma_IgM_B_cell,5
19_64822,unknown,14
19_64824,Tumor_Keratin_Pearl,13
19_64831,unknown,14
19_64832,unknown,14
19_64835,unknown,14
19_64836,T_cell,11
19_64837,Germinal_Center_Plasma_IgM_B_cell,5
19_64839,CAF,0
19_64845,M1_macrophages,7
19_64846,T_cell,11
19_64848,M1_macrophages,7
19_64849,unknown,14
19_64850,unknown,14
19_64851,T_cell,11
19_64852,High_Endothelial_Venules,6
19_64853,M1_macrophages,7
19_64857,Plasma_IgG,10
19_64858,T_cell,11
19_64862,T_cell,11
19_64864,unknown,14
19_64867,T_cell,11
19_64868,M1_macrophages,7
19_64869,M1_macrophages,7
19_64879,CAF,0
19_64880,High_Endothelial_Venules,6
19_64884,Plasma_IgG,10
19_64885,Plasma_IgA,9
19_64887,unknown,14
19_64888,M1_macrophages,7
19_64890,High_Endothelial_Venules,6
19_64894,Plasma_IgG,10
19_64895,M1_macrophages,7
19_64899,Plasma_IgG,10
19_64900,Germinal_Center_Plasma_IgM_B_cell,5
19_64901,Germinal_Center_Plasma_IgM_B_cell,5
19_64906,unknown,14
19_64909,T_cell,11
19_64911,unknown,14
19_64913,Tumor_Keratin_Pearl,13
19_64917,M1_macrophages,7
19_64927,T_cell,11
19_64932,M1_macrophages,7
19_64933,CAF,0
19_64936,unknown,14
19_64937,M1_macrophages,7
19_64940,M1_macrophages,7
19_64941,Tumor_Keratin_Pearl,13
19_64942,CAF,0
19_64943,M1_macrophages,7
19_64947,unknown,14
19_64948,unknown,14
19_64950,Germinal_Center_Plasma_IgM_B_cell,5
19_64952,Plasma_IgG,10
19_64958,T_cell,11
19_64959,unknown,14
19_64960,M1_macrophages,7
19_64961,Germinal_Center_Plasma_IgM_B_cell,5
19_64965,Tumor_Keratin_Pearl,13
19_64967,Tumor_Keratin_Pearl,13
19_64969,Plasma_IgG,10
19_64975,unknown,14
19_64979,High_Endothelial_Venules,6
19_64981,unknown,14
19_64983,Tumor,12
19_64987,unknown,14
19_64990,unknown,14
19_64992,unknown,14
19_64998,unknown,14
19_65000,Plasma_IgG,10
19_65001,High_Endothelial_Venules,6
19_65005,unknown,14
19_65011,High_Endothelial_Venules,6
19_65013,Germinal_Center_Plasma_IgM_B_cell,5
19_65014,T_cell,11
19_65017,M1_macrophages,7
19_65019,T_cell,11
19_65020,High_Endothelial_Venules,6
19_65021,Tumor_Keratin_Pearl,13
19_65022,High_Endothelial_Venules,6
19_65025,T_cell,11
19_65027,High_Endothelial_Venules,6
19_65028,Germinal_Center_Plasma_IgM_B_cell,5
19_65029,unknown,14
19_65035,CAF,0
19_65040,Plasma_IgA,9
19_65043,Cytotoxic_IFN_signaling,3
19_65044,unknown,14
19_65052,unknown,14
19_65053,High_Endothelial_Venules,6
19_65054,M1_macrophages,7
19_65055,Fibroblasts,4
19_65058,T_cell,11
19_65064,unknown,14
19_65065,unknown,14
19_65067,unknown,14
19_65069,T_cell,11
19_65070,CAF,0
19_65071,M1_macrophages,7
19_65075,unknown,14
19_65076,T_cell,11
19_65078,M1_macrophages,7
19_65080,unknown,14
19_65088,unknown,14
19_65089,High_Endothelial_Venules,6
19_65096,unknown,14
19_65098,High_Endothelial_Venules,6
19_65100,High_Endothelial_Venules,6
19_65101,M1_macrophages,7
19_65102,CAF,0
19_65103,Tumor_Keratin_Pearl,13
19_65104,Tumor,12
19_65105,Plasma_IgG,10
19_65106,Germinal_Center_Plasma_IgM_B_cell,5
19_65107,unknown,14
19_65109,Tumor_Keratin_Pearl,13
19_65118,unknown,14
19_65119,unknown,14
19_65120,unknown,14
19_65126,unknown,14
19_65135,M1_macrophages,7
19_65136,Fibroblasts,4
19_65137,M1_macrophages,7
19_65138,M1_macrophages,7
19_65140,Plasma_IgA,9
19_65144,T_cell,11
19_65155,M1_macrophages,7
19_65156,M1_macrophages,7
19_65158,unknown,14
19_65159,T_cell,11
19_65160,unknown,14
19_65164,Germinal_Center_Plasma_IgM_B_cell,5
19_65166,CAF,0
19_65169,Plasma_IgA,9
19_65170,Germinal_Center_Plasma_IgM_B_cell,5
19_65171,Germinal_Center_Plasma_IgM_B_cell,5
19_65173,unknown,14
19_65180,unknown,14
19_65182,High_Endothelial_Venules,6
19_65183,Germinal_Center_Plasma_IgM_B_cell,5
19_65185,M1_macrophages,7
19_65187,M1_macrophages,7
19_65188,M1_macrophages,7
19_65189,Plasma_IgG,10
19_65193,High_Endothelial_Venules,6
19_65194,High_Endothelial_Venules,6
19_65196,M1_macrophages,7
19_65203,unknown,14
19_65205,M1_macrophages,7
19_65206,T_cell,11
19_65208,unknown,14
19_65209,unknown,14
19_65213,M1_macrophages,7
19_65221,T_cell,11
19_65222,T_cell,11
19_65223,Germinal_Center_Plasma_IgM_B_cell,5
19_65225,T_cell,11
19_65226,unknown,14
19_65227,Tumor_Keratin_Pearl,13
19_65231,M1_macrophages,7
19_65232,High_Endothelial_Venules,6
19_65233,unknown,14
19_65234,unknown,14
19_65237,Plasma_IgG,10
19_65238,Fibroblasts,4
19_65245,T_cell,11
19_65249,Tumor_Keratin_Pearl,13
19_65250,T_cell,11
19_65255,Plasma_IgA,9
19_65256,High_Endothelial_Venules,6
19_65258,Germinal_Center_Plasma_IgM_B_cell,5
19_65259,Germinal_Center_Plasma_IgM_B_cell,5
19_65260,unknown,14
19_65261,unknown,14
19_65271,M1_macrophages,7
19_65275,High_Endothelial_Venules,6
19_65276,Germinal_Center_Plasma_IgM_B_cell,5
19_65277,High_Endothelial_Venules,6
19_65278,Germinal_Center_Plasma_IgM_B_cell,5
19_65279,T_cell,11
19_65281,unknown,14
19_65283,Plasma_IgG,10
19_65292,M1_macrophages,7
19_65293,M1_macrophages,7
19_65296,M1_macrophages,7
19_65299,Tumor_Keratin_Pearl,13
19_65303,Germinal_Center_Plasma_IgM_B_cell,5
19_65307,High_Endothelial_Venules,6
19_65310,unknown,14
19_65311,M1_macrophages,7
19_65315,Plasma_IgG,10
19_65316,High_Endothelial_Venules,6
19_65320,unknown,14
19_65322,T_cell,11
19_65326,Plasma_IgG,10
19_65331,Plasma_IgG,10
19_65332,M1_macrophages,7
19_65337,T_cell,11
19_65339,T_cell,11
19_65342,unknown,14
19_65344,unknown,14
19_65349,unknown,14
19_65350,unknown,14
19_65351,unknown,14
19_65354,M1_macrophages,7
19_65355,M1_macrophages,7
19_65356,CAF,0
19_65359,M1_macrophages,7
19_65361,unknown,14
19_65364,unknown,14
19_65367,unknown,14
19_65370,M1_macrophages,7
19_65377,unknown,14
19_65379,T_cell,11
19_65381,T_cell,11
19_65382,M1_macrophages,7
19_65384,Plasma_IgG,10
19_65387,unknown,14
19_65388,unknown,14
19_65389,T_cell,11
19_65390,unknown,14
19_65391,T_cell,11
19_65392,Germinal_Center_Plasma_IgM_B_cell,5
19_65394,unknown,14
19_65397,Tumor,12
19_65410,Germinal_Center_Plasma_IgM_B_cell,5
19_65414,M1_macrophages,7
19_65417,Plasma_IgG,10
19_65418,unknown,14
19_65423,M1_macrophages,7
19_65425,Germinal_Center_Plasma_IgM_B_cell,5
19_65429,Germinal_Center_Plasma_IgM_B_cell,5
19_65430,unknown,14
19_65432,M1_macrophages,7
19_65434,unknown,14
19_65435,T_cell,11
19_65436,unknown,14
19_65441,M1_macrophages,7
19_65442,Fibroblasts,4
19_65444,Plasma_IgG,10
19_65445,CAF,0
19_65451,unknown,14
19_65456,M1_macrophages,7
19_65457,M1_macrophages,7
19_65458,M1_macrophages,7
19_65462,unknown,14
19_65463,High_Endothelial_Venules,6
19_65472,High_Endothelial_Venules,6
19_65474,unknown,14
19_65476,unknown,14
19_65479,CAF,0
19_65481,High_Endothelial_Venules,6
19_65485,CAF,0
19_65486,Plasma_IgG,10
19_65487,M1_macrophages,7
19_65489,High_Endothelial_Venules,6
19_65490,T_cell,11
19_65491,Tumor_Keratin_Pearl,13
19_65492,M1_macrophages,7
19_65494,Fibroblasts,4
19_65498,unknown,14
19_65503,M1_macrophages,7
19_65504,High_Endothelial_Venules,6
19_65507,unknown,14
19_65508,T_cell,11
19_65510,T_cell,11
19_65513,T_cell,11
19_65515,Germinal_Center_Plasma_IgM_B_cell,5
19_65517,Tumor_Keratin_Pearl,13
19_65518,Plasma_IgG,10
19_65524,unknown,14
19_65525,M1_macrophages,7
19_65526,M1_macrophages,7
19_65528,T_cell,11
19_65530,Germinal_Center_Plasma_IgM_B_cell,5
19_65531,Germinal_Center_Plasma_IgM_B_cell,5
19_65533,Germinal_Center_Plasma_IgM_B_cell,5
19_65541,T_cell,11
19_65546,Germinal_Center_Plasma_IgM_B_cell,5
19_65547,T_cell,11
19_65548,unknown,14
19_65549,Germinal_Center_Plasma_IgM_B_cell,5
19_65551,unknown,14
19_65553,M1_macrophages,7
19_65560,Plasma_IgA,9
19_65561,M1_macrophages,7
19_65564,T_cell,11
19_65565,unknown,14
19_65566,CAF,0
19_65577,M1_macrophages,7
19_65580,unknown,14
19_65581,M1_macrophages,7
19_65582,Plasma_IgG,10
19_65588,unknown,14
19_65589,Tumor_Keratin_Pearl,13
19_65593,unknown,14
19_65596,Plasma_IgA,9
19_65601,unknown,14
19_65604,M1_macrophages,7
19_65605,Tumor_Keratin_Pearl,13
19_65606,Plasma_IgG,10
19_65610,High_Endothelial_Venules,6
19_65618,M1_macrophages,7
19_65622,Plasma_IgG,10
19_65626,unknown,14
19_65628,M1_macrophages,7
19_65631,Germinal_Center_Plasma_IgM_B_cell,5
19_65632,unknown,14
19_65633,High_Endothelial_Venules,6
19_65634,Germinal_Center_Plasma_IgM_B_cell,5
19_65641,High_Endothelial_Venules,6
19_65642,unknown,14
19_65643,unknown,14
19_65645,unknown,14
19_65646,Tumor_Keratin_Pearl,13
19_65651,T_cell,11
19_65652,M1_macrophages,7
19_65653,unknown,14
19_65654,unknown,14
19_65657,Tumor_Keratin_Pearl,13
19_65659,M1_macrophages,7
19_65664,unknown,14
19_65667,unknown,14
19_65669,M1_macrophages,7
19_65670,Tumor,12
19_65671,unknown,14
19_65677,T_cell,11
19_65679,M1_macrophages,7
19_65680,unknown,14
19_65682,T_cell,11
19_65683,T_cell,11
19_65685,Tumor_Keratin_Pearl,13
19_65687,High_Endothelial_Venules,6
19_65689,unknown,14
19_65696,unknown,14
19_65697,unknown,14
19_65701,unknown,14
19_65702,unknown,14
19_65703,Fibroblasts,4
19_65711,unknown,14
19_65715,T_cell,11
19_65716,unknown,14
19_65723,T_cell,11
19_65725,High_Endothelial_Venules,6
19_65726,T_cell,11
19_65727,High_Endothelial_Venules,6
19_65728,Cortex_CCL21,2
19_65729,unknown,14
19_65730,Tumor_Keratin_Pearl,13
19_65731,M1_macrophages,7
19_65733,Macrophages,8
19_65740,Plasma_IgG,10
19_65741,Plasma_IgA,9
19_65745,unknown,14
19_65746,M1_macrophages,7
19_65757,T_cell,11
19_65760,T_cell,11
19_65761,Plasma_IgG,10
19_65762,Germinal_Center_Plasma_IgM_B_cell,5
19_65764,unknown,14
19_65765,M1_macrophages,7
19_65766,Fibroblasts,4
19_65767,M1_macrophages,7
19_65769,T_cell,11
19_65774,T_cell,11
19_65778,M1_macrophages,7
19_65784,T_cell,11
19_65787,M1_macrophages,7
19_65788,Plasma_IgG,10
19_65794,CAF,0
19_65799,unknown,14
19_65801,T_cell,11
19_65804,unknown,14
19_65805,M1_macrophages,7
19_65811,Plasma_IgA,9
19_65813,unknown,14
19_65820,M1_macrophages,7
19_65821,High_Endothelial_Venules,6
19_65826,unknown,14
19_65831,M1_macrophages,7
19_65836,Germinal_Center_Plasma_IgM_B_cell,5
19_65839,Plasma_IgG,10
19_65840,unknown,14
19_65841,unknown,14
19_65843,unknown,14
19_65844,Tumor_Keratin_Pearl,13
19_65845,Tumor,12
19_65846,M1_macrophages,7
19_65854,Tumor,12
19_65858,High_Endothelial_Venules,6
19_65860,unknown,14
19_65862,T_cell,11
19_65866,Plasma_IgG,10
19_65867,Plasma_IgA,9
19_65873,T_cell,11
19_65874,M1_macrophages,7
19_65877,CAF,0
19_65878,M1_macrophages,7
19_65883,unknown,14
19_65884,M1_macrophages,7
19_65891,High_Endothelial_Venules,6
19_65895,M1_macrophages,7
19_65896,Cortex_CCL21,2
19_65897,unknown,14
19_65902,unknown,14
19_65903,Germinal_Center_Plasma_IgM_B_cell,5
19_65904,T_cell,11
19_65911,unknown,14
19_65916,M1_macrophages,7
19_65917,M1_macrophages,7
19_65922,Germinal_Center_Plasma_IgM_B_cell,5
19_65926,T_cell,11
19_65931,Germinal_Center_Plasma_IgM_B_cell,5
19_65932,unknown,14
19_65933,unknown,14
19_65937,M1_macrophages,7
19_65939,Plasma_IgG,10
19_65943,High_Endothelial_Venules,6
19_65947,Plasma_IgG,10
19_65955,M1_macrophages,7
19_65957,T_cell,11
19_65958,Tumor_Keratin_Pearl,13
19_65965,M1_macrophages,7
19_65966,High_Endothelial_Venules,6
19_65967,CAF,0
19_65968,High_Endothelial_Venules,6
19_65969,M1_macrophages,7
19_65971,M1_macrophages,7
19_65972,Germinal_Center_Plasma_IgM_B_cell,5
19_65973,T_cell,11
19_65974,High_Endothelial_Venules,6
19_65975,M1_macrophages,7
19_65978,M1_macrophages,7
19_65983,High_Endothelial_Venules,6
19_65986,unknown,14
19_65987,M1_macrophages,7
19_65992,unknown,14
19_65993,unknown,14
19_65995,M1_macrophages,7
19_65997,T_cell,11
19_66000,M1_macrophages,7
19_66003,unknown,14
19_66004,unknown,14
19_66005,T_cell,11
19_66006,unknown,14
19_66007,High_Endothelial_Venules,6
19_66008,Tumor_Keratin_Pearl,13
19_66009,Germinal_Center_Plasma_IgM_B_cell,5
